date_added,title,company,location,requirements,salary,contract_type,working_hours,link,source
10/5/2025 14:45,کارآموز دیجیتال مارکتینگ,آژانس دیجیتال مارکتینگ یوتاب پارس,"شیراز، زند","شرح شغل و وظایف:
• فرصتکارآموزیحرفه ای در حوزه دیجیتال مارکتینگ و سئو در آژانس دیجیتال مارکتینگ یوتاب پارس. آژانس دیجیتال مارکتینگ یوتاب پارس، فعال در حوزه ی طراحی وب سایت، بهینه سازی موتورهای جستجو (SEO) و توسعه استراتژی های بازاریابی دیجیتال، در راستای گسترش تیم تخصصی خود، اقدام به جذب کارآموزان مستعد، باانگیزه و علاقه مند به یادگیری عمیق و کاربردی در زمینه دیجیتال مارکتینگ می نماید. اگر به دنبال یادگیری واقعی، پروژه محور و حرفه ای در کنار تیمی باتجربه هستید، این فرصت برای شماست.حوزه های فعالیت کارآموز:تدوین و اجرای استراتژی سئو (On-page، Off-page، Technical SEO)تحقیق کلمات کلیدی، آنالیز رقبا و بهینه سازی محتواطراحی کمپین های تبلیغاتی آنلاین (Google Ads، Meta Ads و...)تولید و ویرایش محتوای وب و شبکه های اجتماعیکار با ابزارهای تخصصی مانند Google Analytics، Search Console، SEMrush، Ahrefs و...ویژگی های فردی مورد انتظار:آشنایی پایه ای با مفاهیم دیجیتال مارکتینگ و سئوتوانایی تحلیل، یادگیری سریع و حل مسئلهدقت، نظم و تعهد به انجام وظایف محول شدهروحیه کار تیمی، ارتباط موثر و علاقه مند به پیشرفت شخصی و حرفه ایآنچه در یوتاب پارس تجربه خواهید کرد:آموزش ساختاریافته و منتورینگ حرفه ای در طول دورهمشارکت در پروژه های واقعی داخلی و مشتری محورارزیابی مستمر عملکرد و بازخورد تخصصیامکان همکاری پس از دوره کارآموزی، بر اساس عملکردمحیط کاری خلاق، پویا و حمایت گرشرایط همکاری:مدت دوره: حداقل 2 تا 3 ماهنوع همکاری: حضوری در شیرازساعات همکاری: منعطف، با حداقل 30 ساعت در هفتهارائه ضمانت محرمانگی اطلاعاتیوتاب پارس، نقطه شروع حرفه ای شما در مسیر دیجیتال مارکتینگ. ما به رشد تدریجی، یادگیری مستمر و تبدیل استعداد به تخصص باور داریم.

شرایط احراز:
• سن20 - 30 سالجنسیتترجیحاً آقانرم افزارهاGoogle Analytics|مقدماتیGoogle Search Console|مقدماتیAhrefs|مقدماتیSemrush|مقدماتی",10 - 15 میلیون تومان,پاره وقت,N/A,https://jobvision.ir/jobs/1161562/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%A2%D9%85%D9%88%D8%B2-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D9%85%D8%A7%D8%B1%DA%A9%D8%AA%DB%8C%D9%86%DA%AF,JobVision
10/5/2025 14:45,٤ آگهی استخدام machine learning در شیراز,آژانس دیجیتال مارکتینگ یوتاب پارس,"شیراز، زند",N/A,25 - 35 میلیون تومان,N/A,دورکاری,https://jobvision.ir/jobs/keyword/machine%20learning/category/in-all-cities-of-fars,JobVision
10/5/2025 14:45,AI Engineer,TechnoLife,"تهران، آرژانتین",N/A,35 - 45 میلیون تومان,N/A,دورکاری,https://jobvision.ir/jobs/1183333/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-ai-engineer,JobVision
10/5/2025 14:45,کارشناس تحقیقات بازار (هوش مصنوعی),روشنگر رایانه داتیس,"تهران، ونک","شرح شغل و وظایف:
• شرح موقعیت شغلی:- انجام تحقیقات در مورد کاربردهای هوش مصنوعی در صنایع مختلف (بنا به نیاز شرکت)- بررسی رقبا، محصولات و ترندهای هوش مصنوعی در صنعت- تهیه گزارش‌های تحلیلیمهارت‌های مورد نیاز:- تسلط کامل به جستجوی پیشرفته در اینترنت و منابع آنلاین- آشنایی نسبی با الگوریتم های یادگیری ماشین و یادگیری عمیق- توانایی مطالعه متون انگلیسی (مهارت reading بالا)",20 - 30 میلیون تومان,تمام وقت,تمام‌وقت,https://jobvision.ir/jobs/1216786/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA-%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C,JobVision
10/5/2025 14:45,"Senior AI Programmer, NLP Specialist",AIMedic,"تهران، فرشته - الهیه",N/A,60 - 70 میلیون تومان,N/A,N/A,https://jobvision.ir/jobs/1201696/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-ai-programmer-nlp-specialist,JobVision
10/5/2025 14:45,مهندس هوش مصنوعی,هوش پردازان انتخاب داده,"تهران، فرشته - الهیه","شرح شغل و وظایف:
• شرح موقعیت شغلی:به دنبال یک مهندس یادگیری ماشین با تجربه در کار با مدل‌های زبانی بزرگ (LLM) هستیم که علاقه‌مند به طراحی سیستم‌های هوشمند، بهینه‌سازی مدل‌ها برای تولید و ساخت زیرساخت‌های پایدار MLOps باشد. این نقش مناسب افرادی است که عاشق تحقیق، آزمایش و حل مسائل واقعی در مقیاس بزرگ هستند.مسئولیت‌ها:طراحی و پیاده‌سازی Agent Systems و فریم‌ورک‌های RAG برای محصولات AIتوسعه مکانیزم‌های کاهش Hallucination، Grounding و تضمین Safety مدل‌هاتعریف و اجرای Offline Evals، تست‌های رگرسیون و نسخه‌سازی پرامپت‌ها (Prompt Versioning)انجام Fine-tuning مدل‌های زبانی بزرگ (LLMs) بر اساس نیازمندی‌های محصولطراحی و پیاده‌سازی MLOps Pipelines برای استقرار و پایش مداوم مدل‌هابهینه‌سازی مدل‌ها برای کاهش Latency و هزینه در محیط Productionمهارت‌ها و توانمندی‌ها:تسلط کامل بر Python و کتابخانه‌های تخصصی ML/NLP با حداقل 4 سال تجربه عملیتخصص در Prompt Engineering و کار با Vector Databasesتجربه عملی با فریم‌ورک‌های توسعه Agent مانند LangChain یا LlamaIndexتجربه قوی با ابزارهای MLOps مانند MLflow، Kubeflow یا Airflowآشنایی با مفاهیم استقرار مدل‌ها در محیط‌های Production و پایش عملکردمدرک و ویژگی‌های شخصی:کارشناسی ارشد یا دکتری در هوش مصنوعی، علوم داده یا مهندسی کامپیوترعلاقه‌مند به تحقیق و توسعه (R&D) و حل مسائل پیچیدهتوانایی کار تیمی و همکاری با تیم‌های محصول و مهندسیمزایا:حقوق رقابتی و پرداخت منظمبیمه و بیمه تکمیلیپروژه‌های نوآورانه در حوزه AI و LLMمحیط کاری حرفه‌ای و تیمی پویافرصت رشد، یادگیری و دسترسی به منابع تحقیقاتی روز

شرایط احراز:
• تسلط کامل بر Python و کتابخانه‌های تخصصی ML/NLP با حداقل 4 سال تجربه عملیتخصص در Prompt Engineering و کار با Vector Databasesتجربه عملی با فریم‌ورک‌های توسعه Agent مانند LangChain یا LlamaIndexتجربه قوی با ابزارهای MLOps مانند MLflow، Kubeflow یا Airflowآشنایی با مفاهیم استقرار مدل‌ها در محیط‌های Production و پایش عملکرد
• مدرک و ویژگی‌های شخصی:
• کارشناسی ارشد یا دکتری در هوش مصنوعی، علوم داده یا مهندسی کامپیوترعلاقه‌مند به تحقیق و توسعه (R&D) و حل مسائل پیچیدهتوانایی کار تیمی و همکاری با تیم‌های محصول و مهندسی
• حقوق رقابتی و پرداخت منظمبیم...",60 - 70 میلیون تومان,تمام وقت,تمام‌وقت,https://jobvision.ir/jobs/1212016/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C,JobVision
10/5/2025 14:45,Artificial Intelligence (AI) Developer,fekrooneh,"تهران، آرژانتین",N/A,15 - 20 میلیون تومان,N/A,دورکاری,https://jobvision.ir/jobs/1203719/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-artificial-intelligence-ai-developer,JobVision
10/5/2025 14:45,٥ آگهی استخدام machine learning در اصفهان,زمان پرداز کویر آرمان,"اصفهان، هشت بهشت",N/A,30 - 40 میلیون تومان,پاره وقت,دورکاری,https://jobvision.ir/jobs/keyword/machine%20learning/category/in-all-cities-of-isfahan,JobVision
10/5/2025 14:46,دستیار مدیر محصول,نوآوران داده سلامت پیشرو,"تهران، گاندی","شرح شغل و وظایف:
• نقش شما: چه کارهایی انجام خواهید داد؟ما به دنبال یک دستیار مدیر محصول هوش مصنوعی (AI APM) باانگیزه هستیم تا به تیم پویای محصول ما بپیوندد. شما مستقیماً با مدیر محصول، برنامه نویسان و توسعه دهندگان هوش مصنوعی، بک اند، فرانت اند، و تیم تحقیق و طراحی محصول همکاری خواهید کرد تا چشم‌انداز ما را به واقعیت تبدیل کنید.به عنوان یک AI APM، شما حلقه‌ی ارتباطی حیاتی بین توانمندی‌های فنی ما و نیازهای بازار خواهید بود. شما در نقطه‌ی تلاقی فناوری، تجربه کاربری و استراتژی کسب‌وکار فعالیت خواهید کرد.مسئولیت‌های کلیدی:پیشنهاد محصول و تحقیقات بازار: انجام تحلیل بازار، تحقیق درباره‌ی رقبا و مصاحبه با کاربران برای شناسایی مشکلات کلیدی و فرصت‌ها برای محصولات مبتنی بر هوش مصنوعی.مستندسازی و تعریف مشخصات: نوشتن اسناد نیازمندی‌های محصول (PRD)، شرح تسک ها (User Stories) و مشخصات فنی به صورت شفاف و مختصر.هماهنگی بین‌تیمی: ایفای نقش به عنوان نماینده تیم محصول در جلسات روزانه، برنامه‌ریزی اسپرینت و جلسات طراحی. شما با تیم‌های فنی  و طراحی تجربه کاربری/رابط کاربری (UX/UI) همکاری نزدیک خواهید داشت تا از اجرای بی‌نقص اطمینان حاصل کنید.مدیریت بک‌لاگ (Backlog): کمک به اولویت‌بندی بک‌لاگ محصول و ایجاد توازن منطقی بین ویژگی‌های جدید، بدهی فنی و رفع باگ‌ها در یک محیط چابک.تحلیل داده و معیارها: تعریف و تحلیل شاخص‌های کلیدی عملکرد (KPI) برای سنجش موفقیت عامل‌های هوشمند ما. این معیارها شامل نرخ موفقیت در انجام وظایف، دقت، زمان تأخیر (Tlatency​) و رضایت کاربر است. شما از داده‌ها برای تصمیم‌گیری‌های محصول استفاده خواهید کرد.درک مدل‌های هوش مصنوعی: کسب درک عمیق از قابلیت‌ها و محدودیت‌های مدل‌های زبانی بزرگ (LLM)، چارچوب‌های عامل‌گرا (مانند ReAct و plan-and-execute) و پایگاه‌های داده‌ی بُرداری (Vector Databases).به‌روز ماندن: پیگیری مستمر چشم‌انداز به‌سرعت در حال تحول هوش مصنوعی و به اشتراک‌گذاری ایده‌ها، فناوری‌ها و بینش‌های جدید با تیم.شرایط احراز (الزامی):مدرک کارشناسی یا کارشناسی ارشد در رشته‌ی علوم/ مهندسی کامپیوتر، علوم داده یا یک رشته فنی مرتبط، یا تجربه عملی معادل.1 تا 3 سال تجربه در یک نقش مشابه مانند مدیریت محصول، مهندسی نرم‌افزار، تحلیل داده یا مشاوره فنی.درک پایه‌ای قوی از مفاهی...",40 - 45 میلیون تومان,تمام وقت,تمام‌وقت,https://jobvision.ir/jobs/1204591/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AF%D8%B3%D8%AA%DB%8C%D8%A7%D8%B1-%D9%85%D8%AF%DB%8C%D8%B1-%D9%85%D8%AD%D8%B5%D9%88%D9%84,JobVision
10/5/2025 14:46,مهندس الکترونیک,پارس اندیشان فراحد,"تهران، طرشت","شرح شغل و وظایف:
• ما در شرکت فراحد، از حضور هم تیمی توانمند، پویا، خلاق، سخت کوش و متعهد استقبال می‌کنیم.- مسلط به برنامه نویسی میکروکنترلرهای STM32 با نرم افزار Keil- مسلط به طراحی سخت افزار با Altium- توانایی راه اندازی سنسور ها با پروتکل های مختلف- توانایی تحقیق و توسعه در حوزه هوش مصنوعی، یادگیری ماشین و آنالیز دادهتجربه و آشنایی با هوش مصنوعی، یادگیری ماشین و آنالیز داده مزیت محسوب خواهد شد.- طراحی و تست سخت افزار در شرایط مختلف مانند تست های EMC، شرایط محیطی- داشتن دید و تجربه طراحی برای تولیدشرایط احراز و شایستگی ها:- داشتن روحیه ریزبینی فنی و توجه به جزییات- تحلیل و توانایی فهم نیازمندی‌ها و مشخصات فنی سخت افزاری و الکترونیکی- توانایی کار گروهی و ارتباط موثر در گروه- داشتن استمرار و پیگیری در به نتیجه رساندن کارهاتوانایی برنامه نویسی C# و ساخت نرم افزار + توانایی مونتاژ مزیت محسوب می‌شود.مزایا:بیمهمحیط دوستانه و خلاقرشد و توسعه فردیپاداش عملکرد

شرایط احراز:
• سنتا 34 سالجنسیتتفاوتی نداردخدمت سربازیاتمام خدمت سربازی و یا معافیت از آن الزامی استتحصیلاتکارشناسی ارشد|مهندسی برقزبانانگلیسی|متوسط ۵۰٪نرم افزارهاAltium Designer|متوسطC|متوسطC++|متوسطهمکاران سیستم|متوسط",30 - 40 میلیون تومان,تمام وقت,تمام‌وقت,https://jobvision.ir/jobs/1195693/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%85%D9%87%D9%86%D8%AF%D8%B3-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9,JobVision
